x1,x2,x3,Amount,Gt50K
19231.18473496288,11555.36149861291,18238.983983173966,49025.53021674976,0
10869.757502805442,18881.480619311333,12368.877190165222,42120.115312281996,0
13288.225491996855,10781.570980325341,19971.10501397401,44040.90148629621,0
14740.62871420756,14317.68506532535,18792.305034585297,47850.61881411821,0
16432.613453362137,11782.095031812787,17965.11003281921,46179.818517994136,0
13736.586954910308,14803.55840176344,12676.2066478841,41216.35200455785,0
17567.297467030585,14546.435249503702,11462.481645867229,43576.214362401515,0
17424.073754809797,19714.48221243918,16843.947670422494,53982.50363767147,1
18247.048016637564,11638.043131679296,12628.864040598273,42513.95518891513,0
18360.069438349456,12079.464423004538,18753.168729599565,49192.70259095356,0
19321.358867455274,10672.500419896096,12681.006584316492,42674.86587166786,0
19948.310328181833,19813.54220304638,16610.00567721203,56371.858208440244,1
18768.78468086943,13333.694604225457,13254.113136790693,45356.59242188558,0
12428.459243383259,13150.132556911558,15678.603588603437,41257.19538889825,0
15897.08796935156,19957.867744378746,18949.286434799433,54804.24214852974,1
17999.13914175704,10254.163194913417,10281.477277167141,38534.7796138376,0
10975.798983126879,14544.233945198357,12889.670613221824,38409.70354154706,0
17450.627603102475,11894.411372486502,13587.8462693654,42932.88524495438,0
14749.713642522693,13628.463461063802,12270.429122727364,40648.60622631386,0
17410.710065159947,17388.174345251173,17421.97922663763,52220.86363704875,1
18397.139562293887,15559.652158990502,10954.978719819337,44911.77044110373,0
11760.899848304689,11135.278672445565,12891.931105405092,35788.10962615535,0
11572.243974078447,19592.007680330426,14130.234376061708,45294.48603047058,0
11979.134380817413,19043.357339687645,17440.016395412385,48462.508115917444,0
12263.308598194271,17867.835061624646,13092.063562944531,43223.20722276345,0
14511.273195967078,12487.169306259602,19377.227511722594,46375.670013949275,0
19594.2188706249,16836.148358415812,13309.685536660254,49740.052765700966,0
13806.81999027729,17005.65888779238,11076.67277334258,41889.15165141225,0
11174.955039750785,15194.492596201599,14874.614153522998,41244.06178947538,0
11808.480739127845,17863.111346960068,17152.793707791716,46824.38579387963,0
13383.50024074316,10815.801147837192,12672.32573358342,36871.62712216377,0
13291.583077516407,13391.356447245926,12522.82642526552,39205.76595002785,0
10582.284834235907,19788.930946961045,16428.34581900388,46799.56160020083,0
10367.384739220142,11784.207853488624,11009.752172976732,33161.3447656855,0
13895.569201558828,13652.94286981225,14793.395136948675,42341.90720831975,0
19455.144449602813,17895.540830213577,14294.356487225741,51645.04176704213,1
12791.63946164772,14276.371477171779,13267.620666883886,40335.631605703384,0
12837.392676156014,11551.077088806778,11029.278913047165,35417.74867800996,0
17454.754961654544,12428.550636395812,15012.09007576108,44895.395673811436,0
10150.596960447729,13592.756264843047,15282.231154851615,39025.58438014239,0
12618.955206125975,13273.341462481767,15616.792091168463,41509.088759776205,0
15701.71284954995,17153.564589098096,11920.353583991528,44775.63102263957,0
12949.359572958201,14566.51015440002,18516.322844661772,46032.192572019994,0
19633.175663184375,19860.55186484009,11915.297422092408,51409.02495011687,1
18293.29823842272,10047.010297421366,14960.124262142926,43300.432797987014,0
17237.178364302963,19358.932715840638,11560.832869727165,48156.943949870765,0
14579.578565899283,19969.697147607803,15502.273319289088,50051.549032796174,1
12235.462083481252,18332.755202427506,15248.137791641057,45816.355077549815,0
13541.763939429075,17721.859582234174,18415.11297505349,49678.73649671674,0
12889.585250522941,17097.47021086514,11630.91768976301,41617.97315115109,0
14300.556147936732,16204.455515835434,15599.006148986518,46104.017812758684,0
12600.22928006947,18056.799361947924,18719.62067205459,49376.64931407198,0
16089.11562943831,11747.923118527979,14876.28674833104,42713.32549629733,0
12349.752027075738,18274.9340753071,11675.390803720802,42300.07690610364,0
15934.12704532966,10910.136920865625,18745.797416195273,45590.06138239056,0
15048.294286243618,19101.162287406623,17772.54741638899,51922.00399003923,1
19803.8061382249,12161.028254777193,19392.430637963116,51357.26503096521,1
18317.977788392454,10012.07580557093,19500.873377546668,47830.92697151005,0
10985.149207990617,19998.90913022682,13640.38908854127,44624.44742675871,0
11696.823039092124,11148.937693797052,11328.35949305445,34174.120225943625,0
17160.643809475005,12631.934995297343,18635.428918059915,48428.00772283226,0
18171.78197670728,15719.206701032817,14091.936410404742,47982.92508814484,0
19629.009740892798,11571.317450143397,12783.574794884771,43983.901985920966,0
16364.664305001497,15719.144674949348,10094.56898784265,42178.377967793494,0
15843.132126610726,14422.246674075723,10852.550975978374,41117.92977666482,0
19770.373615901917,17723.0338123627,12323.602568358183,49817.0099966228,0
18118.386554997414,14228.046599309891,14566.967631690204,46913.40078599751,0
15886.857423465699,11777.88603818044,10818.716313224286,38483.459774870425,0
11835.36333963275,13087.17354433611,12520.268526859581,37442.80541082844,0
14771.159936208278,13352.842079475522,12896.209165919572,41020.21118160337,0
14781.688346993178,16849.385912064463,16503.997053951025,48135.071313008666,0
15167.50728012994,17780.562262050807,18163.815140724182,51111.88468290493,1
10874.295816756785,12475.041844882071,19758.865190669894,43108.20285230875,0
17251.485728193074,11469.70336092636,13377.056415192783,42098.24550431222,0
16244.656797498465,17945.465007796884,17100.586292799562,51290.70809809491,1
11113.009026739746,13547.875303775072,10915.763224475086,35576.647554989904,0
19186.004498042166,14322.86009658128,19432.39743122831,52941.262025851756,1
17073.29456228763,19477.22749086097,18442.27105146274,54992.79310461134,1
11129.048187285662,14827.479096129537,18013.43282451853,43969.96010793373,0
12308.965031988919,13342.457828111947,13192.902703303844,38844.32556340471,0
14191.214018501341,15755.587115418166,12655.19373351708,42601.99486743659,0
10073.557102587074,17576.87141885981,15810.48998516053,43460.91850660741,0
10602.771386038512,15273.370021022856,19419.406158849597,45295.547565910965,0
11468.771020881832,14162.87968866527,19425.021009519696,45056.6717190668,0
16977.881870698184,16960.219186730683,19322.709389962256,53260.81044739112,1
17861.20304837823,13121.367916464806,14355.541977565736,45338.11294240877,0
13376.664232928306,13747.209555003792,11533.486470580101,38657.3602585122,0
12335.964520461857,15608.812605496496,17096.50658769533,45041.283713653684,0
10436.835151631385,18248.774092644453,11830.19082993269,40515.80007420853,0
11837.356011383235,17129.058085847646,16006.609764881432,44973.02386211231,0
19934.889213182032,14891.039810609072,13072.416558861732,47898.34558265284,0
16000.52539492026,10538.065871223807,19079.271042719483,45617.86230886355,0
16907.698684372008,18623.33089346066,19107.208570931107,54638.238148763776,1
12020.073346793652,19031.448161695153,18983.25724992901,50034.778758417815,1
12501.975568011403,10379.825565032661,18526.37836476788,41408.17949781194,0
12266.72128541395,14420.280274935067,10053.633588831872,36740.63514918089,0
11875.444583129138,15671.52353702113,19790.518393274397,47337.486513424665,0
11151.569376233965,19285.28212243691,10029.057706706226,40465.9092053771,0
10416.922392323613,15009.894568938762,17113.96872997284,42540.785691235214,0
19647.78396068141,19988.413758110255,19824.895102065057,59461.09282085672,1
17272.606906481087,12727.117764297873,16769.074141047895,46768.798811826855,0
13812.66551092267,15718.180523253977,15646.819865796715,45177.66589997336,0
11918.019850272685,13191.045995336026,19490.53346645087,44599.59931205958,0
19678.990775719285,12677.384335547686,11169.389043934643,43525.764155201614,0
17658.787725958973,19983.189268969,12184.338213410228,49826.3152083382,0
12731.473348103464,17549.185801763088,11304.1428104043,41584.80196027085,0
14877.416437957436,14541.089925915003,12496.637678705156,41915.144042577595,0
12246.142330113798,19098.16317493096,14776.268063578755,46120.57356862351,0
14533.419185318053,11660.048544872552,19810.459413565695,46003.9271437563,0
13089.154723566025,17332.665608264506,12149.978312663734,42571.798644494265,0
15391.22370770201,11635.343567468226,11200.265844818205,38226.83311998844,0
10665.518790483475,12043.89494843781,13949.615438468754,36659.02917739004,0
12492.48277163133,15213.611549697816,14986.014980822802,42692.10930215195,0
10478.494209237397,18953.714054077864,14125.501131638885,43557.709394954145,0
14803.614872507751,10756.611176766455,13918.423524592072,39478.64957386628,0
11465.806318446994,12459.243959747255,18399.98027542606,42325.03055362031,0
12874.942952767015,16610.795387532562,14637.635606341064,44123.37394664064,0
13884.258207399398,11655.24085983634,10073.097767308354,35612.59683454409,0
19917.835188098252,18209.162657149136,13718.062283005565,51845.06012825295,1
15174.82704250142,17738.81620261818,12825.777574907988,45739.42082002759,0
14641.944312024862,15825.428781099617,15931.3981118612,46398.77120498568,0
11486.16885766387,16391.13169396296,13970.096884295344,41847.397435922176,0
12056.385118048638,14829.090649727732,17663.624049164355,44549.099816940725,0
18977.630231529474,13474.395845551044,15381.87965983525,47833.90573691577,0
13870.708006434143,11122.267609462142,11587.996708694845,36580.97232459113,0
12985.958307981491,11453.621790278703,14862.147364765406,39301.7274630256,0
15522.226521279663,13154.840753413737,14477.344516199082,43154.41179089248,0
12133.917093742639,12994.026830419898,18492.148292716593,43620.09221687913,0
11440.987854730338,11359.142165165395,10632.945317775011,33433.07533767074,0
18993.73629828915,10222.478911746293,19288.407440762967,48504.62265079841,0
17683.979393914342,17305.980056989938,12649.120755959302,47639.08020686358,0
15371.923565398902,17398.941309656948,16332.353358156979,49103.21823321283,0
16265.35820774734,17328.03145889193,10583.265244495124,44176.65491113439,0
12003.597503062338,16561.63764419034,13807.972960639745,42373.208107892424,0
13635.522481054068,10271.444041281939,10948.94823152572,34855.914753861725,0
17452.176336664706,14129.6655847691,14068.545631598681,45650.38755303249,0
19003.46016511321,13508.404947351664,17696.779037360102,50208.64414982498,1
12692.154594697058,12134.099714457989,15174.525058828294,40000.77936798334,0
11551.749634090811,16470.80564405769,14264.164923224598,42286.7202013731,0
11936.597926542163,17001.877147704363,13340.13203624636,42278.607110492885,0
13050.032146275043,10211.37032425031,10201.113787479699,33462.51625800505,0
17605.611151084304,10613.327862229198,19731.876647565514,47950.815660879016,0
14336.18240058422,13496.883744373918,16199.56583250314,44032.63197746128,0
15617.718484718353,19738.137987442315,10147.411290090531,45503.2677622512,0
13810.715288855135,10586.540903896093,10037.844635080546,34435.100827831775,0
13096.92742768675,17873.141416348517,14462.200819980353,45432.26966401562,0
19786.417023278773,19938.887641765177,15643.473090603948,55368.7777556479,1
17946.701562032104,17998.924334533513,16344.377745408565,52290.00364197418,1
18161.80754220113,17789.945718832314,10533.439454156905,46485.19271519035,0
13670.689000282437,10213.25342124328,14094.314971007407,37978.25739253312,0
15538.63669745624,10435.984078794718,19929.02145255357,45903.64222880453,0
10954.654330853373,19772.918957751244,11997.606267686933,42725.17955629155,0
14202.363197691739,18456.90990332514,13418.235960416496,46077.509061433375,0
10317.767774686217,13388.735956978053,14359.268157277256,38065.77188894153,0
12098.80275418982,17589.769610203803,17142.610126174986,46831.18249056861,0
15506.020118482411,11228.804716374725,12888.75115569681,39623.575990553945,0
17402.525276411325,16470.517569687217,12292.762794531882,46165.805640630424,0
11677.75563430041,15180.497060064226,11644.560180138797,38502.812874503434,0
13681.869409047067,19923.419668339193,18121.198215521872,51726.48729290813,1
17781.735262833536,17644.672330934554,17128.102374263108,52554.5099680312,1
10416.63177544251,17878.711477387697,11501.806776504964,39797.15002933517,0
17071.192557923496,14571.832141373307,13838.545200414956,45481.56989971176,0
16033.0869583413,12652.987814508379,18266.694855410606,46952.769628260285,0
13851.338173262775,14768.892747815698,13756.479346193373,42376.71026727185,0
11796.505663078278,13344.15380610153,12665.943324100226,37806.602793280035,0
13380.115670152009,14918.573768809438,10652.779494412243,38951.46893337369,0
12848.258761223406,19879.110720939934,14620.336389634758,47347.7058717981,0
10776.452063582838,18757.356081623584,11475.837111938745,41009.64525714517,0
11932.943181600422,17628.294217865914,19264.854991342872,48826.09239080921,0
12854.059422388673,19568.99401731789,12902.490659616888,45325.54409932345,0
17954.543761443347,14493.71560709551,14411.0451429151,46859.304511453956,0
17623.24812822044,15905.75865469873,16500.738232862204,50029.74501578137,1
12118.170810863376,18614.48928480968,12926.047041546553,43658.70713721961,0
10941.37460226193,13843.86470541358,10684.939795173705,35470.179102849215,0
18354.25663040951,11160.014849156141,14096.045179758221,43610.31665932387,0
15044.223689474165,19197.862611617893,14685.220154933631,48927.30645602569,0
19965.338145848364,17074.50769143179,17953.49618885666,54993.342026136816,1
12852.485061157495,12367.041492834687,12038.302230648696,37257.82878464088,0
14461.519217584282,15198.104158043861,10658.004092983902,40317.627468612045,0
16413.89914555475,10462.719032075256,10960.712097585201,37837.33027521521,0
14577.78811454773,13700.172347016633,13420.025389641523,41697.985851205885,0
12266.701532062143,14596.501416526735,16072.322600521147,42935.525549110025,0
10894.63880751282,18722.854538355023,14956.60733198747,44574.10067785531,0
13857.51832043752,14220.553799532354,14768.537983763963,42846.61010373384,0
16711.611931677908,19905.53342970088,15293.351504951715,51910.496866330504,1
12384.830340743065,13473.807305563241,17713.890788145363,43572.52843445167,0
18317.535198293626,11082.01551483944,13489.73813932389,42889.28885245696,0
10373.471607454121,12090.36038722843,13481.91768862307,35945.74968330562,0
14046.086764428765,13134.320760145783,14004.827924072742,41185.23544864729,0
14878.51707963273,14269.885318353772,12279.786237049848,41428.18863503635,0
15330.562952440232,12751.885841134936,12901.36001072824,40983.80880430341,0
19713.58296694234,16153.88402249664,13678.024038672447,49545.49102811143,0
13587.788597214967,15566.704804077744,14779.236800968647,43933.73020226136,0
17192.967291921377,15894.164100755006,13252.384262159467,46339.51565483585,0
16307.574724778533,16628.776476718485,12610.986288636923,45547.33749013394,0
19341.763998381793,19854.73192529753,13291.868746746331,52488.36467042565,1
16047.299816273153,10439.093655440956,15446.691133547574,41933.08460526168,0
16892.265712376684,19227.242097258568,18517.217468470335,54636.72527810559,1
19987.062057480216,18756.340958643705,14548.861617222428,53292.26463334635,1
15933.404031675309,12782.793431542814,14508.28903587535,43224.48649909347,0
13651.486309245229,18056.85098282993,17121.307970955968,48829.645263031125,0
14220.506267156452,10011.524937581271,10206.924707163125,34438.95591190085,0
18560.086521320045,13702.490807045251,14168.291995301843,46430.86932366714,0
18023.60088331625,12202.82326452434,14406.369612552226,44632.793760392815,0
12327.91353482753,16904.875291511416,12304.541587363929,41537.330413702875,0
15472.661235835403,19817.981289234012,19720.97217105329,55011.614696122706,1
15225.472536403686,13548.768367618322,14542.19835344702,43316.43925746903,0
19780.838743317872,10442.248664330691,11481.991682667285,41705.07909031585,0
16800.468140281737,10428.286602254957,17581.143868155777,44809.89861069247,0
13650.07143234834,17297.000403050333,18960.404628887773,49907.47646428645,0
13547.062475699931,18353.50897628814,10419.436560478061,42320.00801246613,0
12859.338000416756,18828.238111454993,16374.980274122208,48062.55638599396,0
15832.29262381792,16664.43058056757,19536.236650310457,52032.959854695946,1
11427.376959472895,14389.199842698872,10129.403865430504,35945.98066760227,0
19014.066592790186,16622.276317793876,10663.563280832022,46299.906191416085,0
12052.810452878475,14001.713183242828,13452.674795407802,39507.198431529105,0
10518.85582972318,17950.189858675003,14549.926337786019,43018.9720261842,0
19653.35326967761,11513.82981101051,10802.890344057232,41970.07342474535,0
12166.560594923794,17327.433458995074,18888.807229232043,48382.80128315091,0
13149.287875276059,15705.022078473121,13455.60748130083,42309.91743505001,0
16952.940488699824,12091.25354187563,19560.315939597785,48604.50997017324,0
13232.067176140845,13349.608245771378,17855.873012449592,44437.548434361815,0
18883.1694656983,12557.04160546884,19184.24235889688,50624.45343006402,1
12217.708106618375,11248.36937058717,10043.051212560385,33509.12868976593,0
16198.585324455053,19607.802622485906,14624.35282766819,50430.74077460915,1
10293.89213072136,19113.95524162799,16652.430689428,46060.27806177735,0
15832.807433325797,12120.748218148947,18211.947255767882,46165.502907242626,0
17784.04063079506,18991.902901325375,10038.455789908767,46814.3993220292,0
16804.17278315872,17230.998477898538,15611.840866040438,49647.012127097696,0
10758.757425937802,12108.262828551233,10801.470093429089,33668.49034791812,0
10284.327897243202,16395.926086697727,11808.71409131214,38488.96807525307,0
16855.24173080921,11092.194099910557,17089.299065992236,45036.734896712005,0
18922.165259718895,11604.2526694946,17350.718467496336,47877.13639670983,0
19473.638329654932,17897.981856949627,14941.369064617902,52312.98925122246,1
16521.00972365588,18458.356994669884,16043.90430264175,51023.27102096751,1
19383.736667223275,16059.846407733858,17092.58995950222,52536.17303445935,1
14875.554544851184,14828.397138044238,12050.431573297828,41754.38325619325,0
10284.31833256036,18555.591243784875,10841.671193484217,39681.58076982945,0
10527.450940571725,19515.850455500185,13921.300387009978,43964.60178308189,0
18037.464255467057,11834.168336354196,12703.214010689408,42574.84660251066,0
16741.011750418693,18598.947864957154,14607.227344531566,49947.18695990741,0
14127.958531025797,11859.096135012805,19870.279661845416,45857.33432788402,0
12448.319906834513,13514.10651113838,18236.672659404576,44199.09907737747,0
15235.725122038275,10109.7572571598,14801.73823190853,40147.220611106604,0
19200.55592432618,14418.779800180346,12525.131239090115,46144.46696359664,0
16909.959851764143,18837.263446766883,12905.631049070507,48652.85434760153,0
10444.393269717693,10347.993206232786,14099.388835020363,34891.77531097084,0
16722.92779898271,12877.879114821553,10143.62788759172,39744.43480139598,0
15762.250823900104,19176.904901396483,15779.0418388322,50718.197564128786,1
16913.303763139993,11965.970294550061,19699.69964819029,48578.973705880344,0
12410.413508769125,11705.767861567438,12236.588061787188,36352.76943212375,0
10760.618830099702,17777.336149010807,16939.332343172282,45477.28732228279,0
12093.85332884267,19416.638815309852,14927.426415961236,46437.91856011376,0
13364.674907643348,18267.372439149767,13829.901469871402,45461.94881666452,0
12616.721550002694,10305.951696354896,11607.976860832423,34530.65010719001,0
15490.42249796912,16889.752321876585,14213.615148328245,46593.78996817395,0
19588.36892619729,10181.945790536702,12517.05382950604,42287.36854624003,0
10625.160094350576,16317.954766564071,14580.19643323496,41523.31129414961,0
10118.957960512489,11614.645686931908,13823.617335874587,35557.220983318985,0
11760.309601668268,19656.757230404764,18384.97727876529,49802.044110838324,0
10534.296224359423,11528.657369781286,12468.811909202486,34531.765503343195,0
17242.400182876736,16784.2087848112,14616.119612473994,48642.72858016193,0
17433.603941462934,13033.28799083829,13612.81254561618,44079.7044779174,0
19766.123194713145,13627.54970556125,15257.968781515956,48651.64168179035,0
18167.05402219668,15158.470610622317,12665.694628376514,45991.21926119551,0
12575.483727268875,15191.231803037226,10778.06286746636,38544.77839777246,0
17747.580383438617,12422.180988360196,12733.754280488938,42903.51565228775,0
12510.723231825978,15522.293597459793,14975.978576112539,43008.99540539831,0
14102.854433003813,12867.207489907742,14053.259184584022,41023.321107495576,0
12355.442624539137,11027.785006444901,17649.96451092884,41033.19214191288,0
12432.242350187153,15419.890014454722,13141.297993715852,40993.43035835773,0
16897.993029560894,16372.66404228285,18049.48965087533,51320.14672271907,1
16937.988658901304,11921.04019690305,11407.220570836216,40266.24942664057,0
11089.653316885233,13591.647187713534,14411.835041828454,39093.13554642722,0
17311.300486326218,17027.759831398726,11054.395288228989,45393.45560595393,0
13326.754476875067,11866.198594216257,10953.267279546708,36146.22035063803,0
10477.692091371864,18632.904551923275,17606.00879555568,46716.60543885082,0
13512.643685098737,18681.251788511872,18020.8313674666,50214.72684107721,1
13683.395765256137,17277.24693249911,17500.921373721212,48461.56407147646,0
18799.554139841348,12971.147280186415,14552.366987336427,46323.06840736419,0
16939.856922253966,10867.304860148579,11800.258890725672,39607.42067312822,0
10902.754282578826,18753.17616853863,17340.53548425436,46996.465935371816,0
10448.114091996104,14885.675793047994,17807.500725612044,43141.29061065614,0
15955.668091773987,19976.93909564987,14489.713669754565,50422.32085717842,1
14180.333530530334,14986.847259569913,12993.59134864062,42160.77213874087,0
11315.882857888937,11676.522691268474,15815.682574175298,38808.08812333271,0
13450.95080556348,14108.430005144328,15864.966036751866,43424.346847459674,0
10249.86027739942,19050.275958143175,11731.588407419622,41031.72464296222,0
11172.946526203305,14524.842728860676,15109.270820394158,40807.06007545814,0
15620.88297214359,12039.189259521663,15008.540404960513,42668.61263662577,0
16745.69138325751,11517.3403872177,12347.092228010297,40610.123998485506,0
16718.487637117505,18955.908848438412,14432.552689686418,50106.949175242335,1
15822.253292426467,16723.52418769151,16544.4570989348,49090.234579052776,0
16869.538535829633,16089.14776938036,11972.713621798903,44931.3999270089,0
11131.15972140804,13056.11832300201,14616.098627448082,38803.37667185813,0
13706.067779567093,13706.48177107796,12521.360614337027,39933.91016498208,0
17785.82605533302,11068.004248663783,15044.497998896986,43898.32830289379,0
19287.741808220744,19463.140633888543,12508.34837788716,51259.23081999645,1
12745.772111229599,14560.040847864002,10909.912707284093,38215.72566637769,0
12089.003226719797,15475.560447666794,13506.86474936083,41071.42842374742,0
10592.650917824358,11368.753351271152,13160.513741895556,35121.91801099107,0
14044.035286642611,12685.661911964417,15876.964514609426,42606.661713216454,0
11597.067003604025,14705.625481437892,11237.877300009131,37540.56978505105,0
18480.57667957619,16332.855513319373,18285.984022077173,53099.416214972734,1
18628.581976518035,17895.93590889126,12682.93525557965,49207.453140988946,0
17368.08290472254,16593.446754850447,15488.098764326423,49449.62842389941,0
18204.66113742441,17614.435721188784,13604.771054815501,49423.867913428694,0
18104.904182255268,15453.856710810214,10615.108171477914,44173.869064543396,0
12197.465850040317,15555.243249982595,15176.695121917874,42929.404221940786,0
15042.156532872468,11298.941052518785,18532.29775093496,44873.39533632621,0
13170.95676669851,15007.29929888621,14952.7233466506,43130.97941223532,0
10730.287048500031,11736.707240343094,11080.716652795672,33547.7109416388,0
11290.900255553424,15530.13063967228,16021.411917172372,42842.442812398076,0
12433.55861864984,14735.33111391589,11800.47280387953,38969.36253644526,0
13340.214975178242,18306.692549958825,15201.737880706787,46848.645405843854,0
12845.985509920865,10878.058401867747,12885.906514711678,36609.95042650029,0
12005.709395743906,15049.505077768117,19377.58049927652,46432.79497278854,0
11789.413094520569,15260.278054047376,16141.226785257459,43190.9179338254,0
12739.24429435283,17368.727091234177,18205.885069910437,48313.856455497444,0
18286.40277031809,17670.098510570824,19110.29538605362,55066.79666694254,1
12194.976939354092,16911.5698360838,19571.905890479684,48678.452665917575,0
14851.025831885636,12861.736216582358,14385.063655208796,42097.82570367679,0
11860.645483247936,19665.462656412274,15556.980511173606,47083.088650833815,0
15386.921691242605,13769.297127146274,15645.874326582998,44802.09314497188,0
14857.480828650296,14082.459800411016,16529.535588342696,45469.47621740401,0
17838.875385932624,16898.801459465176,16334.996353834867,51072.67319923267,1
13804.961061105132,15055.979646276683,12479.44534290582,41340.386050287634,0
15028.4698815085,17610.08747620508,12501.47920800373,45140.03656571731,0
10012.969616800547,12332.8603268601,15804.300850722939,38150.130794383585,0
14289.220804348588,14553.880046587437,15428.510836791247,44271.61168772727,0
10222.938689403236,11424.085244070739,10303.620940539986,31950.64487401396,0
14685.217393562198,19897.653022781014,15785.381887108088,50368.2523034513,1
14815.071083139628,17306.50405632332,16344.2117953673,48465.78693483025,0
15850.316393189132,12027.994631789625,16416.745528113097,44295.056553091854,0
13595.966813154519,12859.991821460426,10085.59029782191,36541.548932436854,0
10763.534591533244,13256.137720309198,17339.058513753116,41358.73082559556,0
14226.879987400025,19721.35947784409,12818.214064463973,46766.45352970809,0
13137.89706910029,15138.83208623156,18035.291112028062,46312.02026735991,0
10649.5332531631,19428.657500538975,11564.591799397022,41642.782553099096,0
12194.107386749238,14231.74569150433,13939.109691418707,40364.962769672275,0
11861.876049079001,18134.622583165765,13770.4405374825,43766.939169727266,0
19582.922705449164,19932.63906100765,14584.941733628511,54100.503500085324,1
11941.494310740381,10396.488772239536,17388.465523254126,39726.448606234044,0
15492.570661008358,10831.424482166767,13905.343117658049,40229.338260833174,0
17095.10114742443,16147.524290718138,16366.499150171876,49609.124588314444,0
17367.565603926778,19439.355006907135,12010.580336209387,48817.5009470433,0
14253.46648087725,18684.902482200414,19091.858947649598,52030.22791072726,1
12134.075935464352,14646.978850942105,18420.734643004835,45201.78942941129,0
13725.350119639188,10947.16772902757,16325.562405399978,40998.080254066736,0
11690.61952503398,11996.345915831625,12055.77801913023,35742.743459995836,0
12956.55065216124,19077.577088028193,15969.619513489306,48003.74725367874,0
11681.55713006854,14137.347254436463,16000.703941099346,41819.60832560435,0
13551.409873180091,12335.819315630943,14255.214305594563,40142.4434944056,0
15523.361696396023,18738.86967310682,10924.976812675595,45187.20818217844,0
17651.0077342391,10755.25265885517,18320.128568448126,46726.3889615424,0
16046.078307554126,14959.893927443773,11568.120778538287,42574.093013536185,0
18860.318379011005,19902.32616662979,16961.862593889236,55724.50713953003,1
17838.955537881702,14927.391635719687,13046.801073942333,45813.14824754372,0
18818.237716332078,18549.067764542997,14801.152104046196,52168.45758492127,1
13430.423436220735,14501.170059666038,19028.6256512627,46960.21914714947,0
17489.5038921386,18273.234588559717,18372.611857485026,54135.35033818334,1
16651.710928417742,19180.99247617647,18819.52250842005,54652.22591301426,1
18801.030463073403,11813.119305297732,14282.419313676655,44896.56908204779,0
12304.427060298622,19696.535107214004,18125.7484247908,50126.710592303425,1
15747.680165804923,15856.02871607989,17246.50760414079,48850.2164860256,0
14132.518069818616,14353.253410663456,17622.177123557776,46107.94860403985,0
16911.327072884887,11882.712235674262,19927.408047951758,48721.44735651091,0
19552.06723185256,15667.479005642235,12432.207155507058,47651.753393001854,0
10257.303225807846,19801.06504401192,12493.059444241226,42551.42771406099,0
18327.214438468218,10873.37147211656,11065.15766121447,40265.74357179925,0
16630.265244748443,19577.366416342556,19564.04467811808,55771.67633920908,1
11112.687266431749,18138.35520297289,14344.176133163273,43595.21860256791,0
18796.975640580058,14025.17062611878,19445.98323199898,52268.12949869782,1
11244.153208099306,16132.273285184056,12556.01255921647,39932.43905249983,0
10740.561301354319,15343.36761571467,17240.069690160453,43323.99860722944,0
18724.015483167022,14300.555682275444,16650.95421951264,49675.52538495511,0
13569.023080635816,10966.71721432358,12120.35170989111,36656.09200485051,0
13026.48949669674,15429.995118174702,19750.050734728575,48206.53534960002,0
12716.613127849996,17130.491491407156,14503.211991395801,44350.31661065295,0
12681.32571130991,17656.08216635883,14494.250405114144,44831.65828278288,0
16254.670836497098,15164.486563298851,11340.16678435728,42759.32418415323,0
16608.18976117298,19274.6019246988,15196.473824325949,51079.26551019773,1
18643.007539212704,15185.469980351627,10696.498553734273,44524.9760732986,0
11524.475675541908,19532.627961598337,19184.764605015516,50241.86824215576,1
13423.578385263681,17898.713960312307,11827.089325524867,43149.381671100855,0
19894.065756816417,14444.584753364325,11193.428956903517,45532.07946708426,0
19920.400429982692,12830.982070881873,13183.036430273205,45934.41893113777,0
17538.882547523826,19514.35083290562,11748.029850423336,48801.26323085278,0
18767.51503208652,19933.25636256486,18481.734020169824,57182.50541482121,1
16270.671498496085,15696.348508354276,15430.8344819583,47397.85448880866,0
16324.651916511357,15102.742945309728,17787.802736274898,49215.19759809598,0
10603.595541324466,10156.015197280794,14725.291312206537,35484.9020508118,0
16758.687763940543,10148.658528923988,15618.28509438783,42525.63138725236,0
10084.652407094836,19980.630353093147,10598.162282258272,40663.445042446256,0
13767.435615882277,17049.20513788238,16610.797266475856,47427.438020240515,0
13041.73968732357,17050.119421910495,10410.36379057914,40502.222899813205,0
19198.91788624227,17394.07876972109,18692.591753788292,55285.588409751654,1
12630.38728851825,12694.465743843466,19860.464804805815,45185.31783716753,0
13408.039670903236,14470.709038432688,18875.381690450013,46754.130399785936,0
11278.19606801495,10973.22046989575,10851.461421698332,33102.87795960903,0
14648.975974414498,18059.6607667394,10397.333293221891,43105.97003437579,0
13937.876462005079,18358.296412043273,18064.421326853335,50360.59420090169,1
16273.623895831406,11037.003849633038,17978.45755238086,45289.085297845304,0
10513.985289726406,14681.18962366134,13812.25124699995,39007.426160387695,0
18820.110072847456,17431.88623106107,19964.567578863353,56216.56388277188,1
11567.988055758178,10407.102447934449,16925.481350626796,38900.57185431942,0
13991.651651449502,18020.230983383954,11130.938350688666,43142.82098552212,0
10514.085586182773,13422.612466383725,13104.667579755187,37041.365632321686,0
18117.7276535891,18117.508189752698,14690.643360372633,50925.87920371443,1
15726.51730850339,17430.562539957464,18967.067915946245,52124.1477644071,1
13125.762350391597,12143.612501677126,13995.588563848287,39264.96341591701,0
